Number,Date&Time,ms,CH1,CH2,CH3
NO.,Time,ms,degC,degC,degC
1061,22/01/2021 11:17,0,202.6,42.1,66.2
1062,22/01/2021 11:17,500,202.3,42.1,66.1
1063,22/01/2021 11:17,0,201.9,42.1,66.1
1064,22/01/2021 11:17,500,201.6,42.1,66.7
1065,22/01/2021 11:17,0,201.2,42.1,67.2
1066,22/01/2021 11:17,500,200.8,42.1,66.8
1067,22/01/2021 11:17,0,200.5,42.1,66.2
1068,22/01/2021 11:17,500,200.2,42.1,67.3
1069,22/01/2021 11:17,0,199.8,42.2,67.4
1070,22/01/2021 11:17,500,199.4,42.2,67.9
1071,22/01/2021 11:17,0,199.1,42.3,68.3
1072,22/01/2021 11:17,500,198.7,42.1,68.2
1073,22/01/2021 11:17,0,198.4,42.2,68.1
1074,22/01/2021 11:17,500,198.1,42.3,67.6
1075,22/01/2021 11:17,0,197.9,42.3,66.8
1076,22/01/2021 11:17,500,197.5,42.2,65.9
1077,22/01/2021 11:17,0,197.2,42.2,65.1
1078,22/01/2021 11:17,500,196.8,42.3,64.8
1079,22/01/2021 11:17,0,196.5,42.3,65.8
1080,22/01/2021 11:17,500,196.1,42.3,65.9
1081,22/01/2021 11:17,0,195.7,42.3,65.6
1082,22/01/2021 11:17,500,195.5,42.3,66.3
1083,22/01/2021 11:17,0,195.1,42.3,66.7
1084,22/01/2021 11:17,500,194.8,42.3,66.8
1085,22/01/2021 11:17,0,194.5,42.3,66.6
1086,22/01/2021 11:17,500,194.1,42.3,66.7
1087,22/01/2021 11:17,0,193.7,42.3,67.5
1088,22/01/2021 11:17,500,193.4,42.3,67.9
1089,22/01/2021 11:17,0,193.1,42.3,68.5
1090,22/01/2021 11:17,500,192.9,42.3,69.3
1091,22/01/2021 11:17,0,192.6,42.3,69.3
1092,22/01/2021 11:17,500,192.2,42.3,69.2
1093,22/01/2021 11:17,0,191.9,42.3,69.6
1094,22/01/2021 11:17,500,191.6,42.4,69.7
1095,22/01/2021 11:17,0,191.2,42.4,71
1096,22/01/2021 11:17,500,191,42.4,70.8
1097,22/01/2021 11:17,0,190.6,42.4,70.1
1098,22/01/2021 11:17,500,190.3,42.4,68.9
1099,22/01/2021 11:17,0,189.9,42.4,68
1100,22/01/2021 11:17,500,189.6,42.5,67.6
1101,22/01/2021 11:17,0,189.5,42.5,66.5
1102,22/01/2021 11:17,500,189.1,42.6,66.2
1103,22/01/2021 11:17,0,188.8,42.6,66.2
1104,22/01/2021 11:17,500,188.4,42.6,65.9
1105,22/01/2021 11:17,0,188.1,42.6,66
1106,22/01/2021 11:17,500,187.8,42.6,67.3
1107,22/01/2021 11:17,0,187.5,42.6,67.4
1108,22/01/2021 11:17,500,187.2,42.7,67.2
1109,22/01/2021 11:17,0,186.8,42.7,67.1
1110,22/01/2021 11:17,500,186.6,42.7,67.2
1111,22/01/2021 11:17,0,186.4,42.7,67.1
1112,22/01/2021 11:17,500,186,42.7,67.8
1113,22/01/2021 11:17,0,185.7,42.7,67.9
1114,22/01/2021 11:17,500,185.5,42.8,68.5
1115,22/01/2021 11:17,0,185.2,42.7,68.8
1116,22/01/2021 11:17,500,184.8,42.7,70.2
1117,22/01/2021 11:17,0,184.5,42.7,70.7
1118,22/01/2021 11:17,500,184.2,42.7,70.7
1119,22/01/2021 11:17,0,183.9,42.7,71.4
1120,22/01/2021 11:17,500,183.6,42.8,71.6
1121,22/01/2021 11:17,0,183.3,42.8,73
1122,22/01/2021 11:17,500,183,42.8,72.9
1123,22/01/2021 11:17,0,182.7,42.8,72.2
1124,22/01/2021 11:17,500,182.4,42.8,72.3
1125,22/01/2021 11:17,0,182.2,42.8,72
1126,22/01/2021 11:17,500,181.9,42.8,71.7
1127,22/01/2021 11:17,0,181.6,42.8,72.9
1128,22/01/2021 11:17,500,181.3,42.9,72.6
1129,22/01/2021 11:17,0,181.1,42.9,72.9
1130,22/01/2021 11:17,500,180.8,42.9,72.4
1131,22/01/2021 11:17,0,180.6,42.9,72.3
1132,22/01/2021 11:17,500,180.3,42.9,72.2
1133,22/01/2021 11:17,0,179.9,42.9,72.6
1134,22/01/2021 11:17,500,179.6,42.9,72.9
1135,22/01/2021 11:17,0,179.4,42.9,72.6
1136,22/01/2021 11:17,500,179.1,42.9,72.5
1137,22/01/2021 11:17,0,178.8,43,72.3
1138,22/01/2021 11:17,500,178.6,43,73.3
1139,22/01/2021 11:17,0,178.3,43,73.5
1140,22/01/2021 11:17,500,178.1,43,73.5
1141,22/01/2021 11:17,0,177.8,43.1,72.7
1142,22/01/2021 11:17,500,177.6,43.1,72.3
1143,22/01/2021 11:17,0,177.3,43.1,73.5
1144,22/01/2021 11:17,500,177,43.1,74.3
1145,22/01/2021 11:17,0,176.7,43.1,74.6
1146,22/01/2021 11:17,500,176.5,43.1,74.8
1147,22/01/2021 11:17,0,176.2,43.1,75.6
1148,22/01/2021 11:17,500,175.9,43.1,74.9
1149,22/01/2021 11:17,0,175.7,43.1,74.5
1150,22/01/2021 11:17,500,175.3,43.1,74.4
1151,22/01/2021 11:17,0,175.1,43.1,73.5
1152,22/01/2021 11:17,500,174.8,43.2,72.3
1153,22/01/2021 11:17,0,174.6,43.2,71
1154,22/01/2021 11:17,500,174.3,43.2,70.4
1155,22/01/2021 11:17,0,174,43.2,69.6
1156,22/01/2021 11:17,500,173.8,43.3,68.9
1157,22/01/2021 11:17,0,173.5,43.3,68.9
1158,22/01/2021 11:17,500,173.2,43.2,68.3
1159,22/01/2021 11:17,0,173,43.3,67.4
1160,22/01/2021 11:17,500,172.7,43.3,66.4
1161,22/01/2021 11:18,0,172.4,43.4,65.7
1162,22/01/2021 11:18,500,172.1,43.4,64.6
1163,22/01/2021 11:18,0,171.9,43.4,63.9
1164,22/01/2021 11:18,500,171.6,43.3,63.5
1165,22/01/2021 11:18,0,171.2,43.3,63.2
1166,22/01/2021 11:18,500,171.1,43.3,62.3
1167,22/01/2021 11:18,0,170.8,43.4,61.5
1168,22/01/2021 11:18,500,170.4,43.4,62.1
1169,22/01/2021 11:18,0,170.3,43.4,62.9
1170,22/01/2021 11:18,500,170,43.4,63.1
1171,22/01/2021 11:18,0,169.7,43.4,63.8
1172,22/01/2021 11:18,500,169.6,43.4,63.7
1173,22/01/2021 11:18,0,169.3,43.5,63.6
1174,22/01/2021 11:18,500,169.1,43.5,63.3
1175,22/01/2021 11:18,0,168.8,43.5,63.2
1176,22/01/2021 11:18,500,168.5,43.5,62.5
1177,22/01/2021 11:18,0,168.3,43.5,62.3
1178,22/01/2021 11:18,500,168,43.5,62.6
1179,22/01/2021 11:18,0,167.8,43.5,61.9
1180,22/01/2021 11:18,500,167.4,43.5,61.3
1181,22/01/2021 11:18,0,167.3,43.5,60.6
1182,22/01/2021 11:18,500,167,43.5,60.1
1183,22/01/2021 11:18,0,166.8,43.5,59.7
1184,22/01/2021 11:18,500,166.6,43.5,59.2
1185,22/01/2021 11:18,0,166.3,43.5,59.5
1186,22/01/2021 11:18,500,166,43.5,59.4
1187,22/01/2021 11:18,0,165.9,43.5,59.4
1188,22/01/2021 11:18,500,165.5,43.5,59.4
1189,22/01/2021 11:18,0,165.5,43.5,59.4
1190,22/01/2021 11:18,500,165.1,43.5,59
1191,22/01/2021 11:18,0,165,43.5,58.3
1192,22/01/2021 11:18,500,164.7,43.5,57.7
1193,22/01/2021 11:18,0,164.5,43.5,57.4
1194,22/01/2021 11:18,500,164.2,43.5,56.8
1195,22/01/2021 11:18,0,164,43.5,56.1
1196,22/01/2021 11:18,500,163.8,43.6,55.5
1197,22/01/2021 11:18,0,163.6,43.6,54.9
1198,22/01/2021 11:18,500,163.3,43.6,55.7
1199,22/01/2021 11:18,0,163.1,43.6,55.8
1200,22/01/2021 11:18,500,162.8,43.6,55.7
1201,22/01/2021 11:18,0,162.6,43.6,55.6
1202,22/01/2021 11:18,500,162.4,43.7,56.2
1203,22/01/2021 11:18,0,162.2,43.6,55.9
1204,22/01/2021 11:18,500,162,43.6,55.7
1205,22/01/2021 11:18,0,161.7,43.7,55.6
1206,22/01/2021 11:18,500,161.5,43.7,55.8
1207,22/01/2021 11:18,0,161.3,43.6,55.9
